40;385;30;40
200;390;40;30
40;324;55;104
80;30;104;55
144;120;36;254
60;36;40;30
160;104;55;104
120;270;30;40
80;60;104;55
36;144;104;55
144;150;36;254
180;104;30;40
160;396;55;104
40;165;104;55
40;320;40;30
120;288;55;104
110;110;30;40
120;300;30;40
180;396;30;40
36;280;40;30
120;330;30;40
110;0;55;104
30;432;30;40
120;312;104;55
90;254;55;104
80;360;40;30
110;30;55;104
40;252;40;30
30;200;30;40
120;80;104;55
80;390;40;30
110;72;30;40
110;450;104;55
108;400;104;55
60;180;36;254
160;324;40;30
80;420;40;30
200;320;40;30
120;216;40;30
150;160;30;40
180;312;40;30
60;210;36;254
72;252;55;104
150;312;55;104
60;280;55;104
150;324;30;40
165;104;30;40
36;208;104;55
180;80;40;30
60;240;36;254
36;165;55;104
55;252;55;104
72;416;55;104
110;220;40;30
144;165;36;254
120;90;55;104
165;396;30;40
180;110;40;30
55;416;55;104
0;468;30;40
72;440;104;55
120;120;55;104
104;480;30;40
108;288;30;40
180;0;36;254
110;280;40;30
55;440;104;55
120;150;55;104
72;208;104;55
30;252;55;104
120;144;104;55
180;30;36;254
72;180;40;30
55;360;30;40
55;208;104;55
90;165;55;104
30;160;30;40
104;400;55;104
108;254;36;254
108;208;55;104
108;220;30;40
180;60;36;254
90;390;30;40
72;210;40;30
110;200;36;254
150;270;40;30
30;312;55;104
144;288;30;40
30;324;30;40
90;420;30;40
30;275;30;40
72;240;40;30
55;210;40;30
30;385;104;55
165;80;40;30
150;254;30;40
55;240;40;30
90;432;104;55
165;110;40;30
30;104;104;55
90;252;36;254
160;216;40;30
90;200;104;55
120;108;40;30
150;220;36;254
60;416;30;40
80;254;30;40
40;396;55;104
0;288;55;104
0;300;30;40
30;240;40;30
55;385;40;30
60;385;55;104
0;330;30;40
30;270;40;30
72;40;104;55
104;80;30;40
90;104;40;30
40;468;30;40
0;360;30;40
40;450;104;55
30;300;40;30
150;200;40;30
0;208;104;55
90;55;40;30
55;40;104;55
144;90;30;40
104;110;30;40
60;360;104;55
36;416;55;104
80;216;30;40
108;165;36;254
0;110;104;55
144;108;55;104
144;120;30;40
60;390;104;55
72;72;40;30
30;220;36;254
180;400;30;40
144;150;30;40
55;72;40;30
150;150;36;254
60;160;40;30
104;288;40;30
200;324;40;30
80;104;55;104
40;270;30;40
60;80;36;254
80;55;55;104
90;360;30;40
